EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FIB

timestep,value
1,-1.500263
2,-1.493793
3,-1.487547
4,-1.481511
5,-1.475675
6,-1.470036
7,-1.464596
8,-1.45936
9,-1.454333
10,-1.449522
11,-1.444933
12,-1.440573
13,-1.220915
14,-1.255491
15,-1.285167
16,-1.310149
17,-1.330687
18,-1.347051
19,-1.359528
20,-1.368406
21,-1.373967
22,-1.376476
23,-1.376183
24,-1.373314
25,-1.518309
26,-1.516148
27,-1.511985
28,-1.506141
29,-1.498928
30,-1.490637
31,-1.481534
32,-1.471852
33,-1.461796
34,-1.451542
35,-1.441236
36,-1.431005
37,-1.310456
38,-1.300628
39,-1.290467
40,-1.279894
41,-1.268825
42,-1.25718
43,-1.244882
44,-1.231861
45,-1.218055
46,-1.203409
47,-1.187882
48,-1.171441
49,-1.219978
50,-1.203283
51,-1.186399
52,-1.169381
53,-1.152292
54,-1.135189
55,-1.118131
56,-1.101168
57,-1.084351
58,-1.067718
59,-1.051308
60,-1.035157
61,0.109142
62,0.09869552
63,0.08968852
64,0.08187973
65,0.07507063
66,0.06910093
67,0.06384473
68,0.05920451
69,0.05510262
70,0.05146109
71,0.04825118
72,0.04544628
73,-0.06882858
74,-0.06959883
75,-0.07031545
76,-0.07091897
77,-0.07136117
78,-0.07160107
79,-0.07160458
80,-0.07134481
81,-0.07082022
82,-0.07003886
83,-0.06901605
84,-0.06777244
85,0.1937408
86,0.1900608
87,0.1870247
88,0.1846297
89,0.1828641
90,0.1817703
91,0.1813484
92,0.1815463
93,0.1823123
94,0.1835895
95,0.1853667
96,0.1875803
97,0.5658846
98,0.5593041
99,0.5544111
100,0.550874
101,0.5484185
102,0.546793
103,0.5458017
104,0.5453194
105,0.5452363
106,0.5454538
107,0.5458726
108,0.5464312
109,0.6402844
110,0.6371586
111,0.634418
112,0.6320307
113,0.6299684
114,0.6282027
115,0.6267068
116,0.6254482
117,0.6243996
118,0.6235374
119,0.6228359
120,0.622272
121,0.6037022
122,0.603581
123,0.6030585
124,0.6022285
125,0.6011624
126,0.599914
127,0.5985236
128,0.5970213
129,0.5954294
130,0.5937647
131,0.5920399
132,0.5902684
133,0.9419252
134,0.9238596
135,0.9082762
136,0.8947527
137,0.8829467
138,0.8725795
139,0.8634235
140,0.8552917
141,0.8480292
142,0.8415052
143,0.8356098
144,0.8302481
145,0.7757186
146,0.7740754
147,0.7724293
148,0.770817
149,0.7692698
150,0.7678137
151,0.7664699
152,0.7652559
153,0.7641873
154,0.7632813
155,0.7625601
156,0.7620317
157,0.9107812
158,0.8999458
159,0.8900858
160,0.8811091
161,0.8729222
162,0.8654318
163,0.8585436
164,0.8521649
165,0.8462173
166,0.8406597
167,0.8354021
168,0.830369
169,1.021471
170,1.002718
171,0.9865802
172,0.9725723
173,0.9603042
174,0.9494615
175,0.9397919
176,0.931091
177,0.9231899
178,0.9159453
179,0.9092519
180,0.9030237
181,1.018384
182,1.000057
183,0.9836106
184,0.9687753
185,0.9553264
186,0.9430699
187,0.9318389
188,0.9214906
189,0.9119033
190,0.9029698
191,0.8945982
192,0.8867104
193,1.044021
194,1.016429
195,0.9915955
196,0.9690472
197,0.9484114
198,0.929319
199,0.9114594
200,0.8945805
201,0.8784905
202,0.8630415
203,0.8481191
204,0.8336319
205,1.256826
206,1.159856
207,1.079705
208,1.012262
209,0.954327
210,0.9033697
211,0.8575149
212,0.8154204
213,0.7761468
214,0.7390497
215,0.703698
216,0.6698096
217,0.4636198
218,0.4627358
219,0.4570545
220,0.4475604
221,0.4351229
222,0.4204111
223,0.4039799
224,0.3863284
225,0.3679101
226,0.3491406
227,0.3304158
228,0.3120918
229,0.6136211
230,0.4783338
231,0.3577934
232,0.2501112
233,0.1538396
234,0.06822225
235,-0.007271262
236,-0.07319727
237,-0.1302354
238,-0.1791916
239,-0.2208624
240,-0.256206
241,-0.6033353
242,-0.592311
243,-0.5822166
244,-0.573067
245,-0.5647794
246,-0.557206
247,-0.550154
248,-0.5433996
249,-0.5366973
250,-0.529791
251,-0.5224261
252,-0.5143554
253,-0.4489416
254,-0.4547418
255,-0.4641969
256,-0.476201
257,-0.4898476
258,-0.5044332
259,-0.5194265
260,-0.5344357
261,-0.5491726
262,-0.5634283
263,-0.5770524
264,-0.5899357
265,-0.5941603
266,-0.6001079
267,-0.6050504
268,-0.6090306
269,-0.6120991
270,-0.6143077
271,-0.6157048
272,-0.616335
273,-0.6162362
274,-0.615436
275,-0.6139494
276,-0.6117745
277,-0.6570123
278,-0.6527578
279,-0.64817
280,-0.6434265
281,-0.6387193
282,-0.6342304
283,-0.6301219
284,-0.6265172
285,-0.6234971
286,-0.6211011
287,-0.6193337
288,-0.618168
289,-0.3173006
290,-0.3258003
291,-0.3339472
292,-0.3417202
293,-0.3490838
294,-0.3559945
295,-0.3624061
296,-0.3682729
297,-0.3735539
298,-0.3782137
299,-0.3822241
300,-0.3855637
301,-0.9700261
302,-0.9549276
303,-0.9396984
304,-0.9243222
305,-0.9088008
306,-0.8931522
307,-0.8774175
308,-0.861653
309,-0.8459284
310,-0.8303226
311,-0.8149193
312,-0.7998027
313,-0.7883398
314,-0.7757298
315,-0.7632512
316,-0.7509236
317,-0.7387693
318,-0.726815
319,-0.7150873
320,-0.7036116
321,-0.6924096
322,-0.6814975
323,-0.6708836
324,-0.6605699
325,-0.5260426
326,-0.5188461
327,-0.5112812
328,-0.5033417
329,-0.4950189
330,-0.4863013
331,-0.4771735
332,-0.4676192
333,-0.4576232
334,-0.4471723
335,-0.4362599
336,-0.4248861
337,-0.5860444
338,-0.5705202
339,-0.5548232
340,-0.5389602
341,-0.5229399
342,-0.5067738
343,-0.490474
344,-0.4740564
345,-0.4575383
346,-0.4409408
347,-0.4242875
348,-0.4076048
349,-0.4229052
350,-0.4071174
351,-0.3919276
352,-0.3773396
353,-0.3633459
354,-0.3499313
355,-0.3370758
356,-0.3247571
