EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of Detritus"

year\group,"menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+",anchovies,benthos,zooplankton,
1985,0.1153499,0.1521674,0.0838085,0.02110214,0.006496296,0.002203705,0.00159419,0.009270788,5.775244,32.20538
1986,0.1198714,0.1556579,0.08703206,0.02283962,0.007029565,0.002470893,0.001919405,0.009479401,5.775145,32.18056
1987,0.1179306,0.1591855,0.08918262,0.02365406,0.007548327,0.002644294,0.002414214,0.009691973,5.774886,32.1655
1988,0.1141239,0.1574447,0.09109697,0.02421964,0.007793441,0.002807349,0.002934099,0.009885604,5.774473,32.16175
1989,0.1092089,0.1541229,0.09003613,0.02464679,0.007950698,0.002881056,0.003497057,0.009717283,5.773878,32.1651
1990,0.106239,0.1485128,0.08532394,0.02349146,0.007931133,0.00290512,0.003869559,0.009017249,5.773167,32.17784
1991,0.1100601,0.1460435,0.08065793,0.02133892,0.007408065,0.002867745,0.00400709,0.007879591,5.772305,32.18493
1992,0.1183018,0.1502222,0.0785901,0.01998331,0.006725175,0.00269228,0.003917761,0.0066215,5.771456,32.17215
1993,0.1199163,0.1541805,0.07753756,0.01815573,0.006068672,0.002433711,0.00344833,0.005389102,5.770668,32.16812
1994,0.1161553,0.1528362,0.07662068,0.01653357,0.005248638,0.002173971,0.002793526,0.004306322,5.769853,32.1803
1995,0.1116767,0.1488862,0.07546561,0.01606502,0.004694184,0.001888088,0.002206529,0.00345623,5.769162,32.19889
1996,0.1083743,0.1431246,0.06908025,0.01455059,0.004341592,0.00166545,0.001695174,0.002843733,5.768857,32.22754
1997,0.1022545,0.1387723,0.06376835,0.01163482,0.003629562,0.001495598,0.001303658,0.002424263,5.768661,32.26138
1998,0.09651699,0.1324706,0.05976253,0.01017118,0.002789004,0.001246324,0.001038077,0.002144892,5.768713,32.29111
1999,0.08739171,0.1242919,0.05156544,0.007748579,0.002134595,0.0009195329,0.0008018433,0.001955144,5.768945,32.33332
2000,0.07384211,0.1125455,0.04294259,0.004982646,0.001366011,0.0006636612,0.0005754727,0.001829891,5.769356,32.38533
2001,0.0575366,0.09530593,0.03305388,0.00291073,0.0007044061,0.0003969112,0.0003972391,0.001752833,5.76988,32.4458
2002,0.03819754,0.0676599,0.01601999,0.0008345232,0.0002331506,0.0001629003,0.0002397325,0.0017247,5.770432,32.52915
2003,0.01592415,0.04276266,0.009119907,0.0001221233,3.204545E-05,4.092954E-05,0.000123527,0.001725052,5.770836,32.59753
2004,0.008590112,0.01712845,0.003707206,5.158293E-05,4.10981E-06,6.027901E-06,5.629359E-05,0.001753494,5.771322,32.64857
2005,0.003495067,0.01082167,0.002111349,1.894786E-05,1.038527E-06,5.951797E-07,2.365964E-05,0.001808117,5.771715,32.66738
2006,0.003439251,0.005887905,0.002710726,0.0001177027,2.171472E-06,3.011584E-07,1.120509E-05,0.001883667,5.77212,32.67556
2007,0.004329874,0.007311003,0.001703458,0.0001970648,1.678477E-05,6.644678E-07,5.371788E-06,0.001990881,5.772519,32.67772
2008,0.004211297,0.008519753,0.002710992,0.0001800766,3.698381E-05,5.63251E-06,2.730295E-06,0.002121406,5.77277,32.67459
2009,0.005863123,0.009008573,0.003263696,0.0003476707,3.817632E-05,1.32147E-05,2.55113E-06,0.00226594,5.772938,32.67292
2010,0.008390938,0.01322213,0.003862745,0.0004858903,8.027651E-05,1.422887E-05,4.290009E-06,0.002426787,5.773026,32.66308
2011,0.01142727,0.01845697,0.006347111,0.0007001865,0.0001285378,3.137369E-05,5.543439E-06,0.002561679,5.772784,32.64434
2012,0.01778375,0.02525246,0.008590658,0.001170096,0.0001867812,5.067772E-05,1.014421E-05,0.002652567,5.772421,32.62238
2013,0.02428333,0.03769767,0.01228121,0.001588879,0.0003120923,7.328975E-05,1.719114E-05,0.002688302,5.771933,32.59087
2014,0.03388406,0.04935696,0.01926934,0.002604475,0.0004632119,0.0001266588,2.654416E-05,0.002662421,5.771437,32.55235
2015,0.04887757,0.06671321,0.02608773,0.004359963,0.0007865831,0.0001906481,4.479688E-05,0.002576872,5.770953,32.5
2016,0.06662107,0.08915726,0.03699003,0.006464157,0.001398917,0.0003296137,7.140479E-05,0.002445246,5.770533,32.43013
2017,0.0847365,0.1105886,0.04947829,0.009426002,0.002113412,0.0005825799,0.0001230308,0.002305466,5.77033,32.35588
