EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of Detritus"

timestep\group,"menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+",anchovies,benthos,zooplankton,
1,0.1139929,0.1504577,0.08107392,0.02030187,0.006167419,0.002084545,0.001481803,0.009201081,5.775261,32.216
2,0.1140863,0.1508463,0.08172441,0.02042631,0.006242075,0.00210302,0.001500258,0.009205018,5.77527,32.21416
3,0.1142237,0.151213,0.08232187,0.02055883,0.006311443,0.002122686,0.001519369,0.009212933,5.775265,32.21259
4,0.1143826,0.1515549,0.08286875,0.0206983,0.00637588,0.002143401,0.001539064,0.009223978,5.77526,32.21076
5,0.114578,0.1518721,0.08336887,0.02084402,0.006435817,0.002165076,0.001559332,0.009237646,5.775256,32.20877
6,0.1148268,0.1521653,0.0838258,0.02099537,0.006491642,0.002187622,0.001580173,0.009253462,5.775249,32.20671
7,0.1151421,0.1524352,0.08424289,0.02115182,0.006543706,0.002210958,0.001601581,0.009270949,5.775244,32.20462
8,0.1155314,0.1526827,0.08462317,0.02131281,0.006592314,0.002235004,0.001623554,0.009289644,5.775238,32.20251
9,0.1159962,0.1529084,0.08496946,0.02147789,0.006637742,0.002259687,0.001646089,0.009309093,5.775232,32.20037
10,0.1165323,0.1531131,0.08528426,0.02164659,0.006680233,0.002284934,0.001669182,0.009328886,5.775225,32.19822
11,0.1171301,0.1532975,0.08556996,0.02181853,0.006720012,0.002310677,0.001692833,0.009348664,5.775219,32.19605
12,0.117776,0.1534621,0.08582868,0.02199332,0.00675727,0.002336852,0.001717037,0.009368112,5.775212,32.19386
13,0.1184539,0.1536075,0.08606245,0.02217066,0.00679219,0.002363401,0.001741796,0.009387019,5.77521,32.1917
14,0.1190731,0.153799,0.08628041,0.02233149,0.006829414,0.002387875,0.001768242,0.009405393,5.775203,32.18945
15,0.1195618,0.1540776,0.08648387,0.02247748,0.006868781,0.002410536,0.001796463,0.009423227,5.775193,32.1872
16,0.1199277,0.1544278,0.08667383,0.02261029,0.006910114,0.002431565,0.001826443,0.009440525,5.775183,32.185
17,0.1201803,0.1548346,0.08685122,0.02273135,0.006953247,0.002451119,0.001858172,0.009457307,5.775171,32.18288
18,0.120331,0.1552833,0.0870169,0.02284194,0.006998023,0.002469335,0.001891642,0.009473619,5.775159,32.18087
