EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"Prey of bluefish adult"

timestep\group,"striped bass 0","menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+","bluefish juv","bluefish adult","weakfish juv","weakfish adult","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,phytoplankton,
1,0.0004257165,0.02759898,0.02539123,0.02041434,0.001437467,0.001330187,0.001225878,0.00115205,0.009111429,0.0006926408,0.001055659,0.001410756,0.002808283,0.02882512,0.2135597,0.03227371,0.008639758,0.001557473
2,0.0004345366,0.0275713,0.02551593,0.02093652,0.001463254,0.001385392,0.001261231,0.001175529,0.008317942,0.0006771406,0.001067735,0.00142578,0.002814306,0.02948433,0.2161728,0.0321638,0.008667528,0.001562656
3,0.0004436623,0.02751697,0.02557452,0.02135575,0.001487684,0.001433425,0.001296527,0.001195404,0.007638511,0.0006615425,0.001079925,0.001440761,0.002820057,0.0301406,0.2188655,0.03201765,0.008688306,0.00156664
4,0.0004529391,0.02743794,0.02557159,0.0216784,0.001510516,0.001474403,0.001331471,0.001213339,0.007048674,0.0006459326,0.001092032,0.001455618,0.00282528,0.03079133,0.221618,0.03183424,0.008701653,0.001569346
5,0.0004623219,0.02734134,0.02551313,0.02191247,0.001531705,0.001508604,0.001365931,0.001229321,0.006534624,0.0006303406,0.001103987,0.001470343,0.002830812,0.03143495,0.2244191,0.03161538,0.008707712,0.001570781
6,0.0004717743,0.02723695,0.02540425,0.02206549,0.001551245,0.001536323,0.001399807,0.001243342,0.006089491,0.0006147889,0.001115705,0.001484918,0.002837835,0.03206965,0.2272555,0.03136285,0.008706553,0.001570939
7,0.0004812647,0.02713567,0.02524934,0.02214456,0.001569163,0.001557864,0.001433027,0.001255402,0.005710719,0.0005992969,0.00112709,0.001499315,0.002847774,0.03269352,0.2301124,0.03107837,0.008698201,0.001569815
8,0.0004907649,0.02704814,0.02505229,0.02215631,0.001585513,0.001573545,0.001465547,0.001265507,0.005397872,0.0005838828,0.001138046,0.001513503,0.002862216,0.03330469,0.2329746,0.03076378,0.00868269,0.001567409
9,0.000500252,0.02698328,0.02481662,0.02210704,0.001600368,0.00158369,0.001497345,0.001273679,0.005151028,0.0005685659,0.001148487,0.001527453,0.00288283,0.03390134,0.2358272,0.03042101,0.008660079,0.001563729
10,0.000509709,0.02694734,0.02454554,0.02200263,0.001613816,0.001588629,0.001528419,0.001279946,0.004969741,0.0005533655,0.001158343,0.001541139,0.00291129,0.03448184,0.2386567,0.03005209,0.008630474,0.001558792
11,0.0005191259,0.02694337,0.02424208,0.02184861,0.001625954,0.001588695,0.001558784,0.001284351,0.004852486,0.0005383021,0.001167569,0.001554539,0.002949221,0.03504477,0.2414516,0.02965912,0.008594032,0.001552624
12,0.0005284993,0.02697095,0.02390905,0.02165015,0.001636887,0.001584219,0.001588468,0.001286942,0.004796437,0.0005233957,0.001176143,0.001567637,0.002998128,0.03558895,0.2442029,0.02924424,0.008550962,0.001545261
13,0.0005490583,0.02758626,0.02403733,0.02185751,0.001680924,0.001608204,0.001651024,0.001314454,0.004899892,0.0004899754,0.001208136,0.001598333,0.003245276,0.03706084,0.2520607,0.02940659,0.008678205,0.001568685
14,0.0005708547,0.02738074,0.02345099,0.02138242,0.001667934,0.001584334,0.001656685,0.001302441,0.004995633,0.0004484789,0.001241833,0.001630376,0.003499686,0.0386462,0.261148,0.02873635,0.008663571,0.001566509
15,0.000592471,0.0270356,0.02288276,0.02087669,0.001648074,0.001559743,0.001653948,0.001289354,0.005085778,0.0004099805,0.001274409,0.001661301,0.003765826,0.04023724,0.2700953,0.02802877,0.008626953,0.001560368
16,0.0006138789,0.02657064,0.02232604,0.02034551,0.001622546,0.001534466,0.001643895,0.001275292,0.005169351,0.0003744264,0.001305766,0.001690886,0.004042688,0.04183488,0.2788791,0.02729125,0.008569639,0.001550482
17,0.0006350511,0.0260031,0.0217765,0.01979363,0.001592408,0.001508605,0.001627502,0.001260383,0.005243676,0.0003417385,0.00133575,0.001718921,0.004327996,0.04344034,0.2874752,0.02653076,0.008493023,0.001537094
18,0.0006559687,0.02535059,0.02123115,0.01922567,0.001558595,0.001482327,0.001605666,0.001244779,0.005305051,0.0003118067,0.001364143,0.001745227,0.004618101,0.04505549,0.295861,0.02575402,0.008398673,0.001520478
19,0.0006766228,0.02463024,0.02068825,0.01864618,0.001521939,0.001455834,0.001579205,0.001228658,0.005349407,0.0002844983,0.001390658,0.001769659,0.004907931,0.04668286,0.3040168,0.02496748,0.008288313,0.001500941
20,0.0006970133,0.02385854,0.02014704,0.01805963,0.00148318,0.001429357,0.001548876,0.001212213,0.005372887,0.0002596644,0.001414954,0.001792109,0.005191047,0.04832557,0.3119245,0.02417728,0.008163793,0.001478813
21,0.0007171484,0.02305105,0.01960765,0.01747038,0.001442974,0.001403141,0.001515373,0.001195648,0.005372223,0.0002371466,0.001436643,0.001812508,0.005459783,0.04998732,0.3195681,0.0233892,0.008027057,0.001454443
22,0.0007370452,0.02222231,0.01907094,0.01688272,0.001401908,0.001377441,0.001479344,0.001179178,0.005344738,0.000216783,0.001455329,0.001830822,0.005705468,0.05167236,0.3269327,0.02260876,0.007880142,0.0014282
23,0.0007567289,0.02138559,0.01853832,0.01630077,0.001360504,0.001352514,0.001441388,0.001163028,0.005288601,0.0001984123,0.001470625,0.001847059,0.005918691,0.05338544,0.3340055,0.02184108,0.007725127,0.001400457
24,0.0007762328,0.02055276,0.01801173,0.0157285,0.001319234,0.00132862,0.001402062,0.001147428,0.005202584,0.0001818767,0.001482188,0.001861265,0.006089617,0.05513187,0.3407747,0.02109099,0.007564125,0.001371598
25,0.0007969211,0.01977025,0.0175259,0.01519923,0.00128096,0.001308449,0.00136439,0.001134689,0.004522693,0.0001665523,0.001491599,0.001888297,0.005966357,0.05741013,0.3477983,0.02039993,0.00741237,0.001344387
26,0.0008176169,0.0189407,0.01696857,0.01465637,0.00123892,0.00128078,0.001324946,0.001116665,0.003839825,0.0001521769,0.001499872,0.001912632,0.005816402,0.05969968,0.3547675,0.01966299,0.00723945,0.001313311
27,0.0008380916,0.01811154,0.01636581,0.01414514,0.001196023,0.001249171,0.001286191,0.001096037,0.003290355,0.0001390468,0.001506806,0.001933133,0.005658066,0.0619645,0.3614971,0.01892318,0.007056356,0.001280361
28,0.0008583014,0.01729113,0.01573409,0.01365617,0.001152643,0.001214567,0.001248101,0.001073294,0.002844634,0.0001270874,0.001512343,0.001949968,0.005494801,0.06419338,0.3679697,0.01818572,0.006865044,0.001245891
29,0.0008782035,0.01648575,0.01508629,0.01318322,0.001109086,0.001177758,0.001210701,0.001048857,0.00248238,0.0001162158,0.001516545,0.001963285,0.005331739,0.0663747,0.3741712,0.01745499,0.006667314,0.00121023
30,0.0008977814,0.01569861,0.01443333,0.01272197,0.001065611,0.00113941,0.001174061,0.001023086,0.002189328,0.0001063467,0.001519551,0.001973229,0.005175335,0.06849705,0.3800903,0.0167347,0.00646485,0.001173683
