EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"PredationMortality of zooplankton"

year\group,"striped bass 0","striped bass 2-5","striped bass 6+","menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+","spiny dogfish","bluefish juv","bluefish adult","weakfish juv","weakfish adult","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,
1985,0.0006519787,0.0001252624,5.028077E-06,0.1678335,0.3557725,0.1959471,0.08175836,0.02516932,0.00853806,0.005833656,0.008446037,3.114801E-05,0.0004118334,0.0002139551,0.000578004,0.005145441,0.03371966,0.1011262,0.2846873,40.41716
1986,0.0006591964,0.0001253697,5.251609E-06,0.1781835,0.3639327,0.2034834,0.08848987,0.02723536,0.009573232,0.006055938,0.008327434,2.281399E-05,0.0003072727,0.0002129732,0.0005689908,0.006612522,0.03822137,0.1033964,0.2846314,40.40994
1987,0.0006677727,0.0001255622,5.548929E-06,0.1736885,0.3721799,0.2085114,0.09164529,0.02924524,0.01024505,0.006299425,0.008148371,1.389161E-05,0.0001819549,0.0002111702,0.0005642467,0.007194661,0.04852631,0.1057096,0.2844948,40.40559
1988,0.0006773581,0.0001258399,5.779052E-06,0.1650981,0.3681095,0.2129869,0.09383642,0.03019486,0.01087677,0.006478895,0.007959899,1.852687E-05,0.0001071335,0.0002124774,0.0005503662,0.009759345,0.05799601,0.1078165,0.2842788,40.40446
1989,0.0006851794,0.0001261695,6.024608E-06,0.1544491,0.3603418,0.2105059,0.09549101,0.03080403,0.01116231,0.006620169,0.007732537,1.973304E-05,0.0001174881,0.0002026578,0.000539874,0.01272259,0.07367746,0.1059845,0.2839672,40.40533
1990,0.0006912322,0.0001264949,6.457914E-06,0.1482174,0.3472222,0.199487,0.09101406,0.03072796,0.01125544,0.006693815,0.007465689,2.390502E-05,0.0001518043,0.0002007417,0.0005572397,0.01505704,0.09472003,0.09836464,0.2835822,40.40887
1991,0.0006976195,0.0001267368,6.878321E-06,0.1563089,0.3414493,0.188578,0.08267443,0.02870143,0.01111064,0.006717715,0.007221551,2.732482E-05,0.0001785429,0.0002066408,0.0005687858,0.01862161,0.1162383,0.08597753,0.2831457,40.41088
1992,0.0007026568,0.0001269253,7.25062E-06,0.1745524,0.3512181,0.183743,0.07742213,0.02605562,0.01043081,0.00670217,0.007056863,3.550714E-05,0.000190748,0.000203239,0.0005651921,0.02211335,0.1360808,0.07227124,0.2827059,40.40713
1993,0.0007064264,0.0001270879,7.588185E-06,0.1782827,0.3604712,0.1812813,0.07034114,0.023512,0.009428983,0.00660892,0.006963065,5.057776E-05,0.0002052318,0.0002018543,0.0005733669,0.02482522,0.1536079,0.05883695,0.2822883,40.40595
1994,0.0007091555,0.0001272216,7.878288E-06,0.1696458,0.3573283,0.1791376,0.06405639,0.02033492,0.008422666,0.006435141,0.006922904,6.249989E-05,0.0002254658,0.000203185,0.0005863738,0.02709494,0.1682269,0.0470275,0.2818697,40.40952
