EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

timestep,value
1,0.159031
2,0.1584881
3,0.1580018
4,0.1575676
5,0.1571823
6,0.1568442
7,0.1565523
8,0.1563062
9,0.1561056
10,0.1559499
11,0.1558383
12,0.1557694
13,0.216255
14,0.211053
15,0.2063933
16,0.2022327
17,0.1985324
18,0.1952578
19,0.1923777
20,0.1898643
21,0.187693
22,0.1858418
23,0.1842911
24,0.1830234
25,0.1720091
26,0.1703591
27,0.1689743
28,0.1678256
29,0.1668891
30,0.1661449
31,0.1655765
32,0.1651701
33,0.1649135
34,0.1647957
35,0.1648066
36,0.1649362
37,0.1702688
38,0.1705537
39,0.1709651
40,0.171505
41,0.1721756
42,0.1729794
43,0.1739185
44,0.1749946
45,0.1762091
46,0.1775627
47,0.1790556
48,0.1806869
49,0.1524535
50,0.1550162
51,0.1575777
52,0.1601353
53,0.1626857
54,0.1652254
55,0.167751
56,0.1702593
57,0.1727472
58,0.1752127
59,0.1776533
60,0.1800667
61,0.4738197
62,0.4713979
63,0.4694966
64,0.4680195
65,0.4668877
66,0.4660379
67,0.4654198
68,0.4649941
69,0.4647286
70,0.4645957
71,0.464579
72,0.4646644
73,0.4194978
74,0.4202305
75,0.4209943
76,0.4217989
77,0.4226528
78,0.4235656
79,0.4245453
80,0.4255975
81,0.4267225
82,0.4279177
83,0.4291815
84,0.4305091
85,0.5486227
86,0.5480667
87,0.5477766
88,0.547741
89,0.5479465
90,0.5483978
91,0.5490882
92,0.5499956
93,0.5510975
94,0.5523696
95,0.5538029
96,0.5553723
97,0.7986267
98,0.7941286
99,0.7907116
100,0.7881656
101,0.7863181
102,0.7850217
103,0.7841572
104,0.7836394
105,0.7833933
106,0.7833517
107,0.783454
108,0.7836542
109,0.8577961
110,0.8553538
111,0.8532743
112,0.8515063
113,0.8500053
114,0.8487303
115,0.8476459
116,0.8467206
117,0.8459266
118,0.8452398
119,0.8446356
120,0.8440948
121,0.869656
122,0.8691515
123,0.8683853
124,0.8674203
125,0.8663048
126,0.8650753
127,0.8637598
128,0.8623788
129,0.8609478
130,0.8594789
131,0.85798
132,0.8564596
133,1.225171
134,1.203396
135,1.184512
136,1.167976
137,1.153361
138,1.140328
139,1.128606
140,1.117977
141,1.108265
142,1.099323
143,1.091034
144,1.083297
145,1.037328
146,1.033469
147,1.029726
148,1.026114
149,1.022645
150,1.01933
151,1.016173
152,1.013177
153,1.010343
154,1.007676
155,1.005182
156,1.002856
157,1.174092
158,1.160431
159,1.147999
160,1.136646
161,1.126236
162,1.116645
163,1.107755
164,1.099462
165,1.091676
166,1.084343
167,1.077376
168,1.070705
169,1.326134
170,1.299413
171,1.276155
172,1.255676
173,1.237448
174,1.221054
175,1.206165
176,1.192519
177,1.179906
178,1.168154
179,1.157128
180,1.146722
181,1.285063
182,1.258584
183,1.234947
184,1.213674
185,1.194384
186,1.176756
187,1.160525
188,1.145474
189,1.13142
190,1.118213
191,1.105728
192,1.093862
193,1.330202
194,1.289929
195,1.254201
196,1.222164
197,1.19317
198,1.166644
199,1.142128
200,1.11926
201,1.097769
202,1.077444
203,1.058121
204,1.039672
205,1.642661
206,1.475364
207,1.348233
208,1.248599
209,1.168235
210,1.101564
211,1.044829
212,0.9954864
213,0.9517968
214,0.9125538
215,0.8769085
216,0.844251
217,0.703051
218,0.7003574
219,0.6946123
220,0.6864737
221,0.6765257
222,0.665215
223,0.6529018
224,0.6398903
225,0.6264349
226,0.6127462
227,0.5990061
228,0.5853587
229,0.7940528
230,0.6982462
231,0.6243345
232,0.5661717
233,0.5196204
234,0.4819412
235,0.451189
236,0.4259096
237,0.4049816
238,0.3875251
239,0.3728801
240,0.360486
241,0.2596389
242,0.2632124
243,0.2662754
244,0.268877
245,0.2710653
246,0.272888
247,0.2743933
248,0.2756291
249,0.2766435
250,0.2774839
251,0.2781965
252,0.2788261
253,0.3005484
254,0.2982081
255,0.2950899
256,0.2914865
257,0.2876201
258,0.2836528
259,0.2797002
260,0.2758423
261,0.2721334
262,0.2686089
263,0.2652909
264,0.2621919
265,0.2554836
266,0.2542072
267,0.2532096
268,0.2524747
269,0.2519791
270,0.2516967
271,0.2516016
272,0.2516699
273,0.2518814
274,0.25222
275,0.2526748
276,0.2532398
277,0.2403961
278,0.2415266
279,0.2426902
280,0.2438429
281,0.2449419
282,0.245952
283,0.2468456
284,0.2476054
285,0.2482237
286,0.2487013
287,0.2490456
288,0.2492694
289,0.3072802
290,0.3055131
291,0.3038018
292,0.3021571
293,0.3005944
294,0.2991315
295,0.2977862
296,0.2965751
297,0.2955129
298,0.2946113
299,0.2938797
300,0.2933247
301,0.1884377
302,0.1906274
303,0.1929061
304,0.1952741
305,0.1977295
306,0.2002681
307,0.2028822
308,0.205561
309,0.2082912
310,0.2110573
311,0.213843
312,0.2166317
313,0.2124304
314,0.2151443
315,0.2178598
316,0.2205744
317,0.2232852
318,0.225989
319,0.2286826
320,0.2313629
321,0.2340271
322,0.2366735
323,0.2393009
324,0.2419095
325,0.2716329
326,0.2739598
327,0.2763884
328,0.2789245
329,0.281574
330,0.2843424
331,0.2872357
332,0.2902595
333,0.2934192
334,0.296719
335,0.3001624
336,0.3037512
337,0.2610159
338,0.2651086
339,0.2692917
340,0.2735614
341,0.2779135
342,0.2823438
343,0.2868483
344,0.2914226
345,0.2960621
346,0.3007618
347,0.3055161
348,0.3103189
349,0.3018544
350,0.3064996
351,0.3110826
352,0.3156055
353,0.3200721
354,0.3244871
355,0.3288553
356,0.3331819
357,0.3374713
358,0.3417287
359,0.3459585
360,0.350164
361,0.3157568
362,0.319892
363,0.3240984
364,0.3283794
365,0.332737
366,0.3371727
367,0.341687
368,0.3462799
369,0.3509504
370,0.3557023
371,0.360537
372,0.3654525
373,0.3384584
374,0.3423651
375,0.346305
376,0.3502766
377,0.3542765
378,0.3583001
379,0.3623422
380,0.366398
381,0.3704611
382,0.3745244
