EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"Prey of spiny dogfish"

timestep\group,"striped bass 0","menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+","spiny dogfish","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,
1,0.0007109563,0.002672978,0.0007789442,0.0006215828,0.0001980072,0.0001826293,0.0001694202,0.0001602304,0.0007078063,0.00793503,0.06412707,0.007555571,0.2213556,0.2087151
2,0.0007890848,0.002548638,0.0007885646,0.0006470206,0.0002065375,0.0001952991,0.000180303,0.0001706601,0.0007662948,0.008006635,0.0675817,0.007688852,0.2271978,0.1693002
3,0.0008857763,0.002455111,0.0007743989,0.0006610327,0.0002132218,0.0002065729,0.0001908929,0.0001807008,0.0008406807,0.008226086,0.0704826,0.007622501,0.2308525,0.1274039
4,0.000998521,0.00229349,0.0007330494,0.0006590183,0.0002165391,0.0002149946,0.0001999119,0.0001893911,0.000928705,0.00867294,0.07239192,0.007330691,0.2316426,0.08613083
5,0.001092246,0.001991583,0.0006575852,0.0006326851,0.0002129926,0.0002163234,0.0002030953,0.0001921859,0.00100181,0.009188867,0.07175024,0.006756498,0.228418,0.06190398
6,0.001128774,0.001720189,0.0005775741,0.0005949771,0.0002049512,0.0002117466,0.0002009875,0.0001892816,0.001041848,0.01002543,0.06878596,0.005981549,0.2218919,0.05966445
7,0.001080083,0.001650051,0.0005104917,0.0005518231,0.0001924362,0.0002000772,0.0001917453,0.0001786235,0.001016172,0.01067279,0.06336968,0.005079131,0.2138961,0.08962294
8,0.0009417505,0.001801436,0.0004751243,0.0005123461,0.0001777131,0.000182806,0.0001760734,0.0001608875,0.0009063503,0.01050615,0.05628392,0.004137858,0.2019532,0.1628877
9,0.0008292446,0.001804346,0.0004795949,0.0004953938,0.0001691988,0.0001703339,0.0001645029,0.0001470282,0.0007894043,0.01117165,0.05164151,0.003464496,0.1920072,0.2325411
10,0.0007803669,0.001459843,0.0005060026,0.0005030729,0.0001688998,0.000165988,0.0001608911,0.000140822,0.0007068897,0.01076445,0.05037587,0.003117065,0.1887623,0.2748089
11,0.0007420853,0.0009865446,0.0005263388,0.0005191922,0.0001715277,0.0001643649,0.0001600354,0.000137072,0.0006345988,0.009077037,0.05018621,0.002947951,0.1883094,0.3094804
12,0.0007644181,0.0006365384,0.0005662493,0.0005656793,0.0001848136,0.000173565,0.0001704939,0.0001436667,0.0006167425,0.007684135,0.05351262,0.003032639,0.1930351,0.3073958
13,0.0008260082,0.0003423339,0.0005843964,0.0006141328,0.000199806,0.0001850034,0.0001843409,0.0001532708,0.0006273804,0.00653434,0.05806959,0.003230634,0.2021492,0.2841568
14,0.0008961428,0.0002155037,0.0005625048,0.0006583345,0.0002137992,0.0001965692,0.00019831,0.0001633905,0.0006485317,0.005685058,0.0622436,0.003416565,0.2097445,0.2586117
15,0.0009716044,0.0001282912,0.0005226534,0.0006989303,0.0002267232,0.0002082024,0.0002123771,0.0001741027,0.0006803358,0.00527179,0.06603263,0.003567331,0.2160631,0.2301996
16,0.001059357,8.26193E-05,0.0004651867,0.0007340687,0.0002385594,0.0002200274,0.0002268008,0.0001857537,0.0007271563,0.005263533,0.06962417,0.003672554,0.2219617,0.1954977
17,0.001161606,5.980565E-05,0.0003951869,0.0007561787,0.0002481945,0.0002311089,0.0002406886,0.0001976618,0.0007894608,0.005648037,0.0727613,0.003703015,0.2269587,0.1556258
18,0.00124074,4.56073E-05,0.0003180088,0.0007457905,0.000250786,0.0002364837,0.0002484893,0.0002049439,0.0008438983,0.006369743,0.07372548,0.003588174,0.2285756,0.1272714
19,0.001265047,5.651061E-05,0.0002446123,0.000707757,0.0002473237,0.0002362977,0.0002497522,0.000207048,0.0008770269,0.007620784,0.07243918,0.003339132,0.2260129,0.1171702
20,0.001232296,6.643658E-05,0.0001877619,0.0006531802,0.0002393471,0.0002313546,0.0002450018,0.0002042726,0.000881494,0.009410555,0.06944992,0.003013508,0.2211163,0.1246507
21,0.00119439,7.198101E-05,0.0001497028,0.000601652,0.0002330524,0.0002276405,0.0002408104,0.0002023175,0.0008825242,0.01175898,0.06697996,0.002710652,0.2165739,0.1315688
22,0.001192056,6.138363E-05,0.0001225434,0.0005539894,0.0002288737,0.0002259787,0.000238559,0.0002024847,0.0008949827,0.01382284,0.06561444,0.00246065,0.2147203,0.1282055
23,0.001185278,6.886281E-05,9.484764E-05,0.000505139,0.0002236996,0.0002227771,0.000234189,0.0002009581,0.0008976982,0.0149836,0.06391248,0.002212044,0.2127357,0.1306565
24,0.001107026,0.0001023764,6.758997E-05,0.000453547,0.0002145737,0.0002139068,0.0002227269,0.0001928783,0.0008525499,0.01519704,0.06033862,0.001923723,0.2074207,0.1622452
25,0.0009613049,0.0001044167,5.088322E-05,0.0004098615,0.0002052275,0.0002025205,0.0002074015,0.0001807483,0.0007610347,0.01440758,0.05633195,0.001644205,0.1986465,0.2210988
26,0.0008716533,0.0001197095,4.499657E-05,0.0003727935,0.0002063104,0.0002002808,0.0002022113,0.0001770891,0.000698772,0.0134036,0.05568356,0.001496487,0.1948843,0.2555735
27,0.0008350937,0.0001073119,3.963076E-05,0.0003463147,0.0002134945,0.0002035013,0.0002034859,0.0001790361,0.0006652373,0.01145129,0.05723074,0.00144484,0.1970459,0.2668715
28,0.0007858896,0.0001001349,3.412179E-05,0.0003113848,0.0002192163,0.0002050447,0.0002034379,0.0001792981,0.0006241969,0.009201154,0.05817139,0.00141245,0.19827,0.2847751
29,0.0007770289,0.0001180892,3.020432E-05,0.0002842236,0.0002328642,0.0002154509,0.0002128938,0.0001880372,0.0006174426,0.007810548,0.06164898,0.001453781,0.2020135,0.2790551
30,0.0008088737,0.0001147722,2.77851E-05,0.0002575206,0.0002458679,0.0002292015,0.000226768,0.0002010161,0.0006398959,0.006738861,0.06644326,0.001539715,0.2102845,0.2511408
31,0.0008677488,6.975255E-05,3.498779E-05,0.0002198686,0.000255258,0.0002449,0.0002435483,0.0002167319,0.0006855852,0.006124928,0.07164738,0.001624194,0.2186767,0.2113837
32,0.0009454624,4.428044E-05,3.830727E-05,0.0001881057,0.0002582002,0.0002596148,0.0002603539,0.0002326351,0.0007489669,0.005923855,0.07636323,0.00167614,0.2258637,0.1657534
33,0.001007059,4.215413E-05,3.451604E-05,0.0001598902,0.0002499812,0.0002675178,0.0002709238,0.0002428754,0.0008064898,0.006018654,0.07864448,0.001654861,0.2289946,0.1321622
34,0.00103199,4.214665E-05,2.857668E-05,0.0001374637,0.0002341048,0.000269464,0.0002755356,0.0002476141,0.0008494653,0.006530109,0.07861909,0.001567509,0.2277705,0.1144935
35,0.001029639,4.964901E-05,2.778922E-05,0.000107278,0.0002154581,0.0002677707,0.0002762789,0.0002487969,0.0008810294,0.007476454,0.07729138,0.001446852,0.2247983,0.1058567
36,0.00101699,7.000584E-05,3.004006E-05,7.483709E-05,0.0001973071,0.0002644894,0.0002750834,0.0002481574,0.0009065677,0.008791497,0.07545103,0.001315434,0.2215088,0.1006157
37,0.00100304,9.904006E-05,2.534738E-05,5.77046E-05,0.000181166,0.0002607373,0.0002728657,0.0002464826,0.0009285344,0.01064233,0.07312838,0.0011839,0.2182841,0.0968655
38,0.0009787522,0.0001267658,2.311584E-05,4.54474E-05,0.0001569031,0.000255696,0.0002677836,0.0002427287,0.0009384502,0.01239032,0.07035162,0.001050512,0.2148164,0.0993513
39,0.0009496696,0.0001346906,2.151134E-05,3.680361E-05,0.0001367051,0.0002521171,0.0002626865,0.0002393255,0.0009438469,0.01347237,0.0678914,0.0009274015,0.2113951,0.1038665
