EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"Prey of benthos"

timestep\group,benthos,zooplankton,phytoplankton,Detritus,
1,0.1018503,0.02182178,0.1733474,0.4221706
2,0.11337,0.02054532,0.1405411,0.4074948
3,0.1256027,0.0185064,0.1099092,0.3841232
4,0.1405997,0.01594621,0.07250185,0.3513053
5,0.1349346,0.01250007,0.1214015,0.3138361
6,0.1158921,0.01067583,0.1867101,0.3174279
7,0.08750291,0.0107053,0.2700267,0.3502546
8,0.06992948,0.01337329,0.2982109,0.3970252
9,0.0651766,0.01677447,0.2881694,0.4290646
10,0.06600762,0.01955657,0.2718506,0.4453456
11,0.06554229,0.02134866,0.2793404,0.4447142
12,0.07461976,0.02376558,0.2291549,0.461168
13,0.08298032,0.0240571,0.2074384,0.4532164
14,0.08906824,0.02341836,0.1991554,0.4396632
15,0.09558814,0.02257621,0.1844169,0.4291643
16,0.1040821,0.02143312,0.1605214,0.4181254
17,0.1143672,0.01975795,0.132574,0.4014645
18,0.1142821,0.01712432,0.1537573,0.3758512
19,0.1071406,0.01530336,0.1860068,0.3672262
20,0.09650814,0.01458757,0.2187669,0.3741198
21,0.09473496,0.0150793,0.2043902,0.3917874
22,0.09618058,0.01514649,0.1891733,0.3974767
23,0.09164809,0.01472308,0.2085634,0.3949471
24,0.07794431,0.01480549,0.2632411,0.3986887
25,0.06850412,0.01677192,0.2843962,0.41927
26,0.070174,0.01943541,0.2560947,0.4425269
27,0.07342963,0.02086701,0.2416351,0.4468747
28,0.0718668,0.02136728,0.2610936,0.4380148
29,0.07971951,0.02305008,0.2180192,0.4512101
30,0.08891147,0.02309084,0.1889572,0.4454688
31,0.1000766,0.02230129,0.155909,0.4337356
32,0.1120727,0.02057299,0.1259915,0.412761
33,0.1139795,0.01775481,0.1441719,0.3825197
34,0.1104899,0.01569384,0.1659455,0.3691825
35,0.1065717,0.01450074,0.1765917,0.3687038
36,0.1036855,0.01378286,0.1793852,0.3721393
37,0.1013603,0.01327481,0.1801406,0.3756511
38,0.09542567,0.0128452,0.1978752,0.3791153
39,0.09284433,0.01301436,0.1941633,0.3898157
40,0.09279977,0.01308245,0.1848457,0.3953813
41,0.09083576,0.01289629,0.189693,0.3959681
42,0.09351561,0.01291566,0.1698104,0.3993831
43,0.08086042,0.01219429,0.2334188,0.3924373
44,0.07854545,0.01353909,0.2159428,0.4188664
45,0.08083072,0.01421164,0.1969107,0.4269498
46,0.08390194,0.01433282,0.1835394,0.4254695
47,0.07652986,0.01384558,0.2278099,0.4160106
48,0.07859363,0.01490705,0.2005843,0.4331342
49,0.08474224,0.01507737,0.172429,0.4325277
50,0.08336426,0.01429851,0.1926737,0.418487
51,0.07973397,0.01413861,0.2088337,0.4186607
52,0.07022098,0.01432399,0.2515912,0.4216633
53,0.06135865,0.0159439,0.2816423,0.4359856
54,0.05704636,0.01853958,0.2928003,0.4495616
55,0.05611598,0.02129719,0.2968417,0.4561078
56,0.05760535,0.02389464,0.295863,0.4577781
57,0.06038324,0.02609201,0.2940809,0.4552447
58,0.06267804,0.0277272,0.299715,0.4474324
59,0.06625731,0.02940298,0.2958967,0.4436364
60,0.07345942,0.03115973,0.2716936,0.4461877
61,0.07990967,0.03166341,0.2602029,0.4391661
62,0.08577515,0.03167273,0.2505974,0.4316899
63,0.09243807,0.03148952,0.2351501,0.42639
64,0.09656905,0.03053016,0.2332378,0.4160337
65,0.09565074,0.02918823,0.2503962,0.4037451
66,0.09895764,0.0291203,0.2370778,0.4058257
67,0.1020358,0.02854235,0.2297262,0.4027912
68,0.1018099,0.02756624,0.2370885,0.3963168
69,0.1033998,0.02717145,0.23052,0.3966377
70,0.1002118,0.02623053,0.2473948,0.3906541
71,0.10433,0.02657151,0.2233746,0.3987464
72,0.1058211,0.0258077,0.2214738,0.3945488
73,0.1086186,0.02522961,0.210731,0.3936694
74,0.1147627,0.02455125,0.1873184,0.3926703
75,0.116103,0.02294462,0.1898895,0.3824753
76,0.1185389,0.0217223,0.1810748,0.3782953
77,0.122288,0.02040344,0.1674498,0.373082
78,0.1278866,0.01890164,0.1480724,0.3651526
79,0.1332529,0.01705021,0.1327,0.3520835
80,0.1231195,0.01472615,0.178573,0.3371834
81,0.1067553,0.01400631,0.2248952,0.348047
82,0.1017623,0.0147909,0.214685,0.3720209
83,0.1004711,0.01517594,0.2039241,0.3833117
84,0.09823409,0.0152362,0.2045411,0.3878357
85,0.09799296,0.01534791,0.1965,0.3928559
86,0.09934756,0.01522131,0.1854124,0.3942096
87,0.09837374,0.01475247,0.1884528,0.3912554
88,0.09822719,0.0144361,0.1841236,0.3917638
89,0.09845361,0.01402557,0.1794442,0.3908625
90,0.08702722,0.01334661,0.2298888,0.387408
91,0.0743314,0.01430354,0.2667546,0.4054177
92,0.06655326,0.01641277,0.2817577,0.4260447
93,0.06412537,0.01890238,0.2799594,0.4416478
94,0.06582239,0.02116449,0.2672322,0.4514411
95,0.06763422,0.02266173,0.2653645,0.4507176
96,0.06863145,0.02378733,0.2705926,0.4463339
97,0.0716667,0.02506362,0.2624293,0.4467463
98,0.0752102,0.02587382,0.255709,0.4437963
99,0.07528335,0.02598717,0.2700343,0.4334016
100,0.07548704,0.02660386,0.2762659,0.4299304
101,0.08627506,0.02840784,0.2225656,0.4451779
102,0.09836832,0.02819412,0.1851351,0.4397779
103,0.1112333,0.02683171,0.151356,0.4258472
104,0.1253527,0.02456294,0.1171908,0.4045821
105,0.1271525,0.02087481,0.1385462,0.3717244
106,0.1233147,0.01818672,0.1612483,0.3568222
107,0.113176,0.01634924,0.1966047,0.3542534
108,0.09641979,0.01572383,0.2474841,0.364867
109,0.08372985,0.01692604,0.2721516,0.3882366
110,0.07799908,0.01891069,0.2732734,0.4094393
111,0.0724097,0.0206436,0.2884835,0.418139
112,0.07986885,0.02332079,0.2359486,0.4420432
113,0.0876801,0.02385851,0.2092041,0.4402331
114,0.09551587,0.02347577,0.1873694,0.4321179
115,0.09944844,0.02215592,0.1867061,0.4169869
116,0.09710553,0.02063294,0.2081595,0.4035332
117,0.09411208,0.01998116,0.2192452,0.4025289
118,0.0972173,0.01999598,0.1983547,0.4088002
119,0.1006203,0.01935877,0.1857898,0.4054177
120,0.1028008,0.01841263,0.1803252,0.3989002
121,0.1015058,0.0173202,0.1888123,0.3920043
122,0.1001694,0.01662846,0.1907222,0.3914391
123,0.1024738,0.01615543,0.175119,0.3927211
124,0.106867,0.01534974,0.1561439,0.3875766
125,0.1054376,0.01405304,0.1671778,0.3765293
126,0.1004016,0.01318205,0.1841297,0.375075
127,0.1008214,0.01292131,0.1693328,0.3812734
128,0.1071978,0.01235663,0.1370334,0.3771324
129,0.1130446,0.01117402,0.1180393,0.3595829
130,0.07866835,0.009204283,0.2861736,0.3460417
131,0.05856631,0.01282372,0.3087073,0.4182498
132,0.05702584,0.01678737,0.2836076,0.4538936
133,0.05665696,0.01950612,0.2847873,0.4606928
134,0.05941084,0.02207409,0.2735057,0.4662643
135,0.06387307,0.02395453,0.2611203,0.4661201
136,0.06725956,0.02497652,0.2611294,0.4582874
137,0.07029933,0.02577409,0.2608198,0.4517013
138,0.07384399,0.02645674,0.2560511,0.4471412
139,0.07450433,0.02654684,0.2684844,0.4366768
140,0.07634129,0.02719773,0.2672959,0.4345015
141,0.07606318,0.02744848,0.279562,0.4271227
142,0.07474387,0.02798214,0.2932889,0.4218747
143,0.07580215,0.02914474,0.2914323,0.4231073
144,0.0764678,0.02994713,0.2959781,0.4197166
145,0.08512699,0.031851,0.2553549,0.4319695
146,0.09783756,0.03252573,0.2099975,0.4350532
147,0.1071483,0.03116882,0.1930057,0.4212858
148,0.1128307,0.02910618,0.1891942,0.40535
149,0.1174161,0.02711479,0.183216,0.3936923
150,0.1226329,0.02522041,0.1707735,0.3846752
151,0.1271339,0.02313563,0.1607786,0.3742203
152,0.1283441,0.02090078,0.1621311,0.3628435
153,0.1305853,0.01907424,0.1535591,0.3559671
154,0.1339945,0.01727534,0.1404876,0.3476582
155,0.1153764,0.01487699,0.2156602,0.3361437
156,0.1003699,0.01526927,0.2428428,0.36072
157,0.0873088,0.01637095,0.2701806,0.3813367
158,0.07807276,0.01832216,0.2857797,0.4010686
159,0.07346062,0.02061778,0.2890797,0.4166279
160,0.07269637,0.02280439,0.2832748,0.427386
161,0.07347336,0.02450564,0.2789,0.4316056
162,0.0724351,0.02558088,0.2903505,0.4276287
163,0.08251404,0.02794963,0.2358612,0.4462127
164,0.09403505,0.0281898,0.1983034,0.443404
165,0.1061875,0.02721285,0.1652658,0.4320719
166,0.1165189,0.02510132,0.145229,0.4122458
167,0.1283871,0.02266685,0.1170249,0.391375
168,0.1417411,0.01972755,0.0860004,0.3634382
169,0.1374667,0.01584949,0.1264365,0.3293685
170,0.1230139,0.01352884,0.1764428,0.3258563
171,0.1057003,0.01283337,0.2199108,0.3440415
172,0.1056301,0.01352891,0.185974,0.3700789
173,0.1082895,0.01326021,0.1644805,0.3730776
174,0.1164035,0.01259037,0.1273931,0.3659188
175,0.1277404,0.01121558,0.08892072,0.3418452
176,0.1390785,0.009353571,0.05812868,0.3036881
177,0.08513702,0.006422196,0.3219259,0.2783368
178,0.05362849,0.01203126,0.3352257,0.4147254
179,0.05526529,0.01706275,0.2852171,0.4601816
180,0.06042281,0.02001953,0.254324,0.4738588
181,0.06599192,0.02164762,0.2373742,0.4723624
182,0.07138976,0.02243333,0.2257881,0.4658297
183,0.07602957,0.0225951,0.2191468,0.4569218
184,0.0765106,0.02214666,0.2340927,0.4435006
185,0.0774566,0.02228026,0.2358458,0.4404389
186,0.07622766,0.02226704,0.2494542,0.4347169
187,0.07335942,0.02262012,0.267278,0.4315081
188,0.07261616,0.02367962,0.2701014,0.434692
189,0.07283352,0.02472263,0.2719467,0.4354724
190,0.08225097,0.02650377,0.2234602,0.4496076
191,0.09200167,0.02638657,0.1944991,0.4434428
192,0.09933257,0.02514463,0.1818971,0.4287798
193,0.105753,0.02357012,0.1700992,0.4148134
194,0.1114113,0.02175213,0.1593804,0.4007789
