EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"Prey of striped bass 6+"

timestep\group,"striped bass 0","striped bass 2-5","menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+","bluefish juv","bluefish adult","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,phytoplankton,
1,0.002034643,0.001000792,0.07514351,0.07262507,0.05824213,0.02849223,0.02649801,0.02448695,0.02314535,0.0009032683,0.0009927208,0.01058545,0.0517745,0.2508388,0.09947378,0.001689413,0.001576327
2,0.002206405,0.001049267,0.06774467,0.07087763,0.05899632,0.02894076,0.02783383,0.02555324,0.02417909,0.0008150101,0.001010776,0.01026154,0.05428272,0.2464994,0.09827724,0.001297662,0.0009348533
3,0.002464744,0.001125497,0.05984258,0.06754372,0.05926767,0.02948326,0.02930608,0.02693648,0.02549105,0.0007541871,0.001055287,0.01006378,0.05703843,0.2378514,0.09723622,0.0009326672,0.0005160107
4,0.002825165,0.001231874,0.05066736,0.06267128,0.05890144,0.03003817,0.0308748,0.02861574,0.02710976,0.0007139744,0.001126762,0.01010805,0.05991338,0.2253121,0.09654278,0.0006097578,0.0002020297
5,0.003248065,0.00135518,0.04045507,0.05643713,0.05796065,0.03053507,0.03237019,0.03039744,0.02875257,0.0006799875,0.001211345,0.0102771,0.06178935,0.2101156,0.09724651,0.0004421624,0.0005556734
6,0.00359257,0.001465574,0.03481195,0.05097451,0.05715071,0.03104256,0.03367699,0.03210112,0.03016579,0.0006364072,0.001281472,0.010777,0.06195907,0.1915171,0.09862611,0.0004496247,0.001502337
7,0.003726032,0.001522099,0.03643437,0.04792647,0.05706233,0.03149202,0.03443358,0.03325327,0.0307895,0.0005675697,0.00130199,0.01154195,0.0594537,0.170774,0.1017554,0.0007527812,0.004173614
8,0.003566745,0.001489009,0.04605284,0.05008089,0.05934023,0.03249994,0.03499144,0.03401597,0.03068862,0.0004702905,0.001243658,0.0128085,0.05558928,0.1505195,0.105576,0.001593399,0.006810519
9,0.003357743,0.001401955,0.05300384,0.05698931,0.06388638,0.03427516,0.03582912,0.03495051,0.03061756,0.0003741786,0.001140894,0.01552434,0.05392876,0.1352661,0.1085213,0.00255562,0.007358337
10,0.003260464,0.001312786,0.04727266,0.06554744,0.06999447,0.03671103,0.03715372,0.03641656,0.03102907,0.0002995149,0.001040296,0.01694599,0.05523072,0.1273382,0.1117981,0.00322655,0.006894966
