EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
52,1.560299,1,1,1.60151,1,1,1,1,1,1,1,2,1,1.460465,1,1.995365,1,1,1,1,1,1
53,1.586555,1,1,1.424118,1,1,1,1,1,1,1,2,1,1.404601,1,1.860142,1,1,1,1,1,1
54,1.615576,1,1,1.185258,1,1,1,1,1,1,1,2,1,1.278548,1,1.604518,1,1,1,1,1,1
55,1.601418,1,1,0.9674829,1,1,1,1,1,1,1,2,1,1.09616,1,1.323005,1,1,1,1,1,1
56,1.523855,1,1,0.796079,1,1,1,1,1,1,1,2,1,0.8998963,1,1.077518,1,1,1,1,1,1
57,1.393954,1,1,0.6721091,1,1,1,1,1,1,1,1.955145,1,0.7249743,1,0.8879055,1,1,1,1,1,1
58,1.236151,1,1,0.5853277,1,1,1,1,1,1,1,1.813255,1,0.5857133,1,0.7495465,1,1,1,1,1,1
59,1.069443,1,1,0.5190392,1,1,1,1,1,1,1,1.63868,1,0.4794087,1,0.6460168,1,1,1,1,1,1
60,0.9104773,1,1,0.4730729,1,1,1,1,1,1,1,1.477541,1,0.4032562,1,0.5711383,1,1,1,1,1,1
61,0.7761895,1,1,0.4563877,1,1,1,1,1,1,1,1.361946,1,0.3575918,1,0.5281309,1,1,1,1,1,1
62,0.6700302,1,1,0.4570541,1,1,1,1,1,1,1,1.288354,1,0.3359921,1,0.5084955,1,1,1,1,1,1
63,0.5898884,1,1,0.4704789,1,1,1,1,1,1,1,1.246884,1,0.3332865,1,0.5054483,1,1,1,1,1,1
64,0.5333976,1,1,0.4996364,1,1,1,1,1,1,1,1.226967,1,0.3473158,1,0.5176185,1,1,1,1,1,1
65,0.4953002,1,1,0.5338444,1,1,1,1,1,1,1,1.213624,1,0.3730759,1,0.5383411,1,1,1,1,1,1
66,0.467695,1,1,0.5528079,1,1,1,1,1,1,1,1.189913,1,0.4010087,1,0.554047,1,1,1,1,1,1
67,0.4498758,1,1,0.5809286,1,1,1,1,1,1,1,1.149894,1,0.4310488,1,0.572478,1,1,1,1,1,1
68,0.4409147,1,1,0.6154117,1,1,1,1,1,1,1,1.093932,1,0.4619964,1,0.5958481,1,1,1,1,1,1
69,0.4373895,1,1,0.6412179,1,1,1,1,1,1,1,1.024659,1,0.4894134,1,0.6171591,1,1,1,1,1,1
70,0.4386711,1,1,0.6724288,1,1,1,1,1,1,1,0.9478063,1,0.5129585,1,0.6400129,1,1,1,1,1,1
71,0.4404885,1,1,0.6827421,1,1,1,1,1,1,1,0.8678849,1,0.5278524,1,0.6527589,1,1,1,1,1,1
72,0.4462065,1,1,0.7185713,1,1,1,1,1,1,1,0.7905976,1,0.5386395,1,0.6737993,1,1,1,1,1,1
73,0.4556236,1,1,0.7584606,1,1,1,1,1,1,1,0.7209824,1,0.5466347,1,0.7007777,1,1,1,1,1,1
74,0.4692068,1,1,0.8155726,1,1,1,1,1,1,1,0.6624917,1,0.5543566,1,0.7373444,1,1,1,1,1,1
75,0.4891033,1,1,0.9123022,1,1,1,1,1,1,1,0.6168864,1,0.5668136,1,0.7950922,1,1,1,1,1,1
76,0.5137411,1,1,1.014345,1,1,1,1,1,1,1,0.5847054,1,0.5854428,1,0.8645337,1,1,1,1,1,1
77,0.5422372,1,1,1.141691,1,1,1,1,1,1,1,0.5656527,1,0.612933,1,0.9478418,1,1,1,1,1,1
78,0.5752022,1,1,1.305727,1,1,1,1,1,1,1,0.5600783,1,0.654376,1,1.052789,1,1,1,1,1,1
79,0.613526,1,1,1.52562,1,1,1,1,1,1,1,0.5690953,1,0.7175658,1,1.192882,1,1,1,1,1,1
80,0.6556962,1,1,1.802877,1,1,1,1,1,1,1,0.5942352,1,0.8112372,1,1.377797,1,1,1,1,1,1
81,0.7066143,1,1,1.872132,1,1,1,1,1,1,1,0.6364201,1,0.9364867,1,1.540177,1,1,1,1,1,1
82,0.7729241,1,1,1.739916,1,1,1,1,1,1,1,0.6942061,1,1.081466,1,1.60127,1,1,1,1,1,1
83,0.8463151,1,1,1.636108,1,1,1,1,1,1,1,0.7649276,1,1.236681,1,1.613111,1,1,1,1,1,1
84,0.9203319,1,1,1.58254,1,1,1,1,1,1,1,0.8466419,1,1.395148,1,1.620207,1,1,1,1,1,1
85,0.993381,1,1,1.543982,1,1,1,1,1,1,1,0.9372452,1,1.545396,1,1.626417,1,1,1,1,1,1
86,1.060011,1,1,1.548615,1,1,1,1,1,1,1,1.03455,1,1.678486,1,1.64644,1,1,1,1,1,1
87,1.11571,1,1,1.598453,1,1,1,1,1,1,1,1.139215,1,1.790985,1,1.694358,1,1,1,1,1,1
88,1.165099,1,1,1.643775,1,1,1,1,1,1,1,1.252794,1,1.877815,1,1.753531,1,1,1,1,1,1
89,1.20734,1,1,1.702762,1,1,1,1,1,1,1,1.377183,1,1.938397,1,1.824993,1,1,1,1,1,1
90,1.242098,1,1,1.776613,1,1,1,1,1,1,1,1.51528,1,1.976836,1,1.911735,1,1,1,1,1,1
91,1.305111,1,1,1.653391,1,1,1,1,1,1,1,1.664906,1,1.980439,1,1.899094,1,1,1,1,1,1
92,1.411303,1,1,1.413251,1,1,1,1,1,1,1,1.809577,1,1.923665,1,1.737247,1,1,1,1,1,1
93,1.537768,1,1,1.167802,1,1,1,1,1,1,1,1.920467,1,1.794523,1,1.496047,1,1,1,1,1,1
94,1.641598,1,1,0.9755918,1,1,1,1,1,1,1,1.972343,1,1.612627,1,1.26469,1,1,1,1,1,1
95,1.691492,1,1,0.8507316,1,1,1,1,1,1,1,1.96301,1,1.417871,1,1.088425,1,1,1,1,1,1
96,1.694824,1,1,0.7652768,1,1,1,1,1,1,1,1.903658,1,1.234605,1,0.9596584,1,1,1,1,1,1
97,1.667376,1,1,0.6979576,1,1,1,1,1,1,1,1.806827,1,1.071257,1,0.8605091,1,1,1,1,1,1
98,1.612878,1,1,0.6563943,1,1,1,1,1,1,1,1.688963,1,0.9372789,1,0.7906806,1,1,1,1,1,1
99,1.542083,1,1,0.6339138,1,1,1,1,1,1,1,1.565628,1,0.8347448,1,0.7454967,1,1,1,1,1,1
100,1.474058,1,1,0.6044157,1,1,1,1,1,1,1,1.440884,1,0.752629,1,0.705084,1,1,1,1,1,1
101,1.408652,1,1,0.573139,1,1,1,1,1,1,1,1.315609,1,0.6842714,1,0.6650103,1,1,1,1,1,1
102,1.323849,1,1,0.5970827,1,1,1,1,1,1,1,1.202505,1,0.6453746,1,0.6609591,1,1,1,1,1,1
103,1.232904,1,1,0.6714512,1,1,1,1,1,1,1,1.111327,1,0.6396472,1,0.6995365,1,1,1,1,1,1
104,1.144831,1,1,0.8065625,1,1,1,1,1,1,1,1.047675,1,0.6684121,1,0.7856563,1,1,1,1,1,1
105,1.06375,1,1,1.033178,1,1,1,1,1,1,1,1.015365,1,0.7350202,1,0.9309061,1,1,1,1,1,1
106,1.005742,1,1,1.257664,1,1,1,1,1,1,1,1.015429,1,0.8363811,1,1.109818,1,1,1,1,1,1
107,0.9750886,1,1,1.442547,1,1,1,1,1,1,1,1.04715,1,0.9668386,1,1.291947,1,1,1,1,1,1
108,0.9775124,1,1,1.509091,1,1,1,1,1,1,1,1.108736,1,1.113072,1,1.427194,1,1,1,1,1,1
109,1.025591,1,1,1.396502,1,1,1,1,1,1,1,1.193789,1,1.246111,1,1.44079,1,1,1,1,1,1
110,1.112545,1,1,1.212407,1,1,1,1,1,1,1,1.287385,1,1.332797,1,1.340654,1,1,1,1,1,1
111,1.211144,1,1,1.044344,1,1,1,1,1,1,1,1.370915,1,1.359259,1,1.200431,1,1,1,1,1,1
112,1.310339,1,1,0.8837095,1,1,1,1,1,1,1,1.423315,1,1.317245,1,1.04408,1,1,1,1,1,1
113,1.353219,1,1,0.8287916,1,1,1,1,1,1,1,1.445323,1,1.248204,1,0.9546193,1,1,1,1,1,1
114,1.350164,1,1,0.8402688,1,1,1,1,1,1,1,1.449846,1,1.180856,1,0.9296365,1,1,1,1,1,1
115,1.317853,1,1,0.9031682,1,1,1,1,1,1,1,1.450202,1,1.13188,1,0.9597967,1,1,1,1,1,1
116,1.279098,1,1,0.9822264,1,1,1,1,1,1,1,1.456131,1,1.104719,1,1.022928,1,1,1,1,1,1
117,1.255845,1,1,1.029846,1,1,1,1,1,1,1,1.47187,1,1.092473,1,1.082259,1,1,1,1,1,1
118,1.250056,1,1,1.051708,1,1,1,1,1,1,1,1.497307,1,1.089084,1,1.122024,1,1,1,1,1,1
119,1.242234,1,1,1.112539,1,1,1,1,1,1,1,1.534917,1,1.101297,1,1.172975,1,1,1,1,1,1
120,1.230278,1,1,1.207332,1,1,1,1,1,1,1,1.588434,1,1.133419,1,1.246332,1,1,1,1,1,1
121,1.217661,1,1,1.320806,1,1,1,1,1,1,1,1.660114,1,1.185001,1,1.340263,1,1,1,1,1,1
122,1.213208,1,1,1.408019,1,1,1,1,1,1,1,1.748642,1,1.249077,1,1.434142,1,1,1,1,1,1
123,1.216871,1,1,1.477383,1,1,1,1,1,1,1,1.852628,1,1.318842,1,1.521702,1,1,1,1,1,1
124,1.217538,1,1,1.589887,1,1,1,1,1,1,1,1.972048,1,1.392875,1,1.628848,1,1,1,1,1,1
125,1.209722,1,1,1.769032,1,1,1,1,1,1,1,2,1,1.472071,1,1.781551,1,1,1,1,1,1
126,1.208975,1,1,1.897738,1,1,1,1,1,1,1,2,1,1.549441,1,1.944942,1,1,1,1,1,1
127,1.225252,1,1,1.934827,1,1,1,1,1,1,1,2,1,1.615724,1,2,1,1,1,1,1,1
128,1.241954,1,1,2,1,1,1,1,1,1,1,2,1,1.670065,1,2,1,1,1,1,1,1
129,1.241269,1,1,2,1,1,1,1,1,1,1,2,1,1.720246,1,2,1,1,1,1,1,1
130,1.226453,1,1,2,1,1,1,1,1,1,1,2,1,1.770828,1,2,1,1,1,1,1,1
131,1.331016,1,1,1.784659,1,1,1,1,1,1,1,2,1,1.805562,1,2,1,1,1,1,1,1
132,1.572662,1,1,1.395465,1,1,1,1,1,1,1,2,1,1.709707,1,1.805392,1,1,1,1,1,1
133,1.791371,1,1,1.118385,1,1,1,1,1,1,1,2,1,1.511306,1,1.508177,1,1,1,1,1,1
134,1.940183,1,1,0.9156271,1,1,1,1,1,1,1,2,1,1.269376,1,1.238898,1,1,1,1,1,1
135,1.988758,1,1,0.786741,1,1,1,1,1,1,1,2,1,1.044779,1,1.040132,1,1,1,1,1,1
136,1.95285,1,1,0.713532,1,1,1,1,1,1,1,1.998205,1,0.8674409,1,0.9093953,1,1,1,1,1,1
137,1.874366,1,1,0.6663197,1,1,1,1,1,1,1,1.944997,1,0.7361675,1,0.8225201,1,1,1,1,1,1
138,1.779119,1,1,0.6349636,1,1,1,1,1,1,1,1.868003,1,0.6434534,1,0.7633376,1,1,1,1,1,1
139,1.678886,1,1,0.6184556,1,1,1,1,1,1,1,1.789943,1,0.5829812,1,0.7250299,1,1,1,1,1,1
140,1.592031,1,1,0.5962294,1,1,1,1,1,1,1,1.71266,1,0.5411813,1,0.6906282,1,1,1,1,1,1
141,1.512427,1,1,0.579171,1,1,1,1,1,1,1,1.642818,1,0.5138995,1,0.6607792,1,1,1,1,1,1
142,1.445545,1,1,0.5547044,1,1,1,1,1,1,1,1.574762,1,0.4927165,1,0.62739,1,1,1,1,1,1
143,1.388999,1,1,0.5211918,1,1,1,1,1,1,1,1.499559,1,0.470872,1,0.5863649,1,1,1,1,1,1
144,1.330273,1,1,0.4928573,1,1,1,1,1,1,1,1.416833,1,0.4501172,1,0.546613,1,1,1,1,1,1
145,1.268859,1,1,0.46602,1,1,1,1,1,1,1,1.321367,1,0.4291505,1,0.5088935,1,1,1,1,1,1
146,1.19131,1,1,0.4735011,1,1,1,1,1,1,1,1.224118,1,0.4196495,1,0.493545,1,1,1,1,1,1
147,1.104587,1,1,0.5249164,1,1,1,1,1,1,1,1.131681,1,0.4275287,1,0.5096367,1,1,1,1,1,1
148,1.023152,1,1,0.6051269,1,1,1,1,1,1,1,1.046994,1,0.4495728,1,0.5514281,1,1,1,1,1,1
149,0.954411,1,1,0.7024775,1,1,1,1,1,1,1,0.9734597,1,0.4814079,1,0.6111348,1,1,1,1,1,1
150,0.9001684,1,1,0.8168496,1,1,1,1,1,1,1,0.9148371,1,0.5215249,1,0.6859127,1,1,1,1,1,1
151,0.8587487,1,1,0.9596813,1,1,1,1,1,1,1,0.8742638,1,0.5716287,1,0.779461,1,1,1,1,1,1
152,0.829051,1,1,1.133415,1,1,1,1,1,1,1,0.8539044,1,0.6344144,1,0.8951873,1,1,1,1,1,1
153,0.8115973,1,1,1.315149,1,1,1,1,1,1,1,0.8546688,1,0.7110375,1,1.028103,1,1,1,1,1,1
154,0.8029203,1,1,1.533355,1,1,1,1,1,1,1,0.8775311,1,0.8034385,1,1.183849,1,1,1,1,1,1
155,0.8015431,1,1,1.809637,1,1,1,1,1,1,1,0.925476,1,0.9148735,1,1.374597,1,1,1,1,1,1
