EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
29,3.245332,3.466819,3.852085,2.551116,2.789572,2.789572,2.95547,2.95547,2.95547,2.839212,3.445481,3.80479,3.9656,3.457705,3.49266,3.381995,3.381124,3.102662,2.162035,2.407988,1,1
30,3.271245,3.508134,3.914949,2.595153,2.848607,2.848607,3.01792,3.01792,3.01792,2.89441,3.492926,3.874381,4.044008,3.514921,3.547323,3.431076,3.430073,3.168596,2.186665,2.464817,1,1
31,3.304461,3.561142,3.992619,2.645972,2.919603,2.919603,3.09432,3.094319,3.094319,2.961872,3.55519,3.959559,4.138157,3.586202,3.617288,3.495534,3.494475,3.249556,2.21974,2.542164,1,1
32,3.342252,3.619318,4.072548,2.696898,2.991211,2.991211,3.1735,3.1735,3.1735,3.030061,3.62388,4.045106,4.233555,3.658365,3.691915,3.566686,3.565674,3.333723,2.260404,2.632122,1,1
33,3.322709,3.590182,4.00219,2.620382,2.890786,2.890786,3.072417,3.072417,3.072417,2.923655,3.591181,3.977033,4.169026,3.602418,3.643797,3.501816,3.501004,3.240401,2.260161,2.558126,1,1
34,3.292971,3.54656,3.922144,2.542998,2.787052,2.787052,2.965582,2.965582,2.965582,2.813809,3.55011,3.893622,4.092905,3.533304,3.581625,3.433981,3.433594,3.141161,2.242719,2.478606,1,1
35,3.272132,3.516833,3.876241,2.500924,2.729623,2.729623,2.906071,2.906072,2.906072,2.750987,3.526962,3.839325,4.051133,3.485689,3.540531,3.398201,3.398268,3.08645,2.22763,2.438194,1,1
36,3.259547,3.498498,3.853321,2.48129,2.701842,2.701842,2.877443,2.877443,2.877443,2.718339,3.516571,3.80465,4.032479,3.453327,3.514649,3.382241,3.38263,3.060845,2.218077,2.421681,1,1
37,3.250314,3.483776,3.838043,2.469342,2.684732,2.684732,2.85988,2.85988,2.85988,2.696609,3.510712,3.775522,4.021734,3.426869,3.493741,3.37308,3.373577,3.045243,2.211075,2.412839,1,1
38,3.227218,3.449298,3.791554,2.434504,2.637243,2.637243,2.808356,2.808356,2.808356,2.644313,3.482318,3.713417,3.976378,3.380367,3.44627,3.338622,3.339226,2.991862,2.191669,2.372333,1,1
39,3.222106,3.440979,3.792441,2.439557,2.645642,2.645642,2.817379,2.817379,2.817379,2.648296,3.479507,3.693891,3.980596,3.367375,3.432402,3.342277,3.342741,2.9993,2.185571,2.37852,1,1
40,3.224338,3.441912,3.804467,2.451108,2.664675,2.664675,2.838334,2.838334,2.838334,2.662811,3.486811,3.685215,3.997621,3.365492,3.429769,3.355996,3.35627,3.020581,2.187208,2.396702,1,1
41,3.216613,3.427733,3.787683,2.439365,2.651266,2.651266,2.823878,2.823878,2.823878,2.64484,3.476433,3.650291,3.98334,3.348061,3.407678,3.346494,3.346593,3.005296,2.18162,2.386019,1,1
42,3.228747,3.442631,3.820888,2.465896,2.693027,2.693027,2.870063,2.870063,2.870063,2.681649,3.498904,3.659825,4.023413,3.363907,3.422043,3.379062,3.378961,3.053993,2.192338,2.428215,1,1
43,3.17939,3.367453,3.695686,2.370953,2.562493,2.562493,2.7261,2.7261,2.726099,2.547915,3.416011,3.53061,3.887445,3.281951,3.32497,3.282147,3.281942,2.900191,2.15175,2.309123,1,1
44,3.185107,3.370387,3.726475,2.409111,2.617101,2.617101,2.784605,2.784605,2.784605,2.597486,3.420971,3.526058,3.91615,3.295686,3.329547,3.309428,3.309059,2.954796,2.149177,2.342271,1,1
45,3.197493,3.382351,3.760476,2.442446,2.665644,2.665644,2.836931,2.836931,2.836931,2.640693,3.440715,3.530034,3.952491,3.315567,3.343695,3.341177,3.340643,3.007587,2.157427,2.380504,1,1
46,3.207557,3.392544,3.783757,2.463591,2.696835,2.696835,2.870941,2.870941,2.870941,2.666495,3.458701,3.529461,3.978846,3.329847,3.353457,3.364861,3.364188,3.043107,2.167018,2.409866,1,1
47,3.177967,3.346158,3.700391,2.40302,2.609895,2.609895,2.775939,2.775939,2.775939,2.576986,3.403822,3.447952,3.884489,3.276063,3.293293,3.299533,3.298827,2.94157,2.144375,2.330421,1,1
