EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
53,1.501824E-06,0,0,0,0,0,0,0,0,0,0.000587673,0,0,0,0,0,0,0,0,0,0,0
54,1.461262E-06,0,0,0,0,0,0,0,0,0,0.0005872415,0,0,0,0,0,0,0,0,0,0,0
55,1.444856E-06,0,0,0,0,0,0,0,0,0,0.000588811,0,0,0,0,0,0,0,0,0,0,0
56,1.451303E-06,0,0,0,0,0,0,0,0,0,0.0005924487,0,0,0,0,0,0,0,0,0,0,0
57,1.472136E-06,0,0,0,0,0,0,0,0,0,0.0005979782,0,0,0,0,0,0,0,0,0,0,0
58,1.499725E-06,0,0,0,0,0,0,0,0,0,0.0006052618,0,0,0,0,0,0,0,0,0,0,0
59,1.524926E-06,0,0,0,0,0,0,0,0,0,0.0006143091,0,0,0,0,0,0,0,0,0,0,0
60,1.532689E-06,0,0,0,0,0,0,0,0,0,0.0006244642,0,0,0,0,0,0,0,0,0,0,0
61,1.517643E-06,0,0,0,0,0,0,0,0,0,0.0006346365,0,0,0,0,0,0,0,0,0,0,0
62,1.479532E-06,0,0,0,0,0,0,0,0,0,0.0006444959,0,0,0,0,0,0,0,0,0,0,0
63,1.419911E-06,0,0,0,0,0,0,0,0,0,0.0006537068,0,0,0,0,0,0,0,0,0,0,0
64,1.345574E-06,0,0,0,0,0,0,0,0,0,0.0006619775,0,0,0,0,0,0,0,0,0,0,0
65,1.267246E-06,0,0,0,0,0,0,0,0,0,0.0006696179,0,0,0,0,0,0,0,0,0,0,0
66,1.18865E-06,0,0,0,0,0,0,0,0,0,0.0006770421,0,0,0,0,0,0,0,0,0,0,0
