EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,"Prey of menhaden 1"

timestep\group,zooplankton,phytoplankton,Detritus,
1,0.5779762,0.1887429,0.233281
2,0.5923442,0.1665705,0.2410854
3,0.6026044,0.147122,0.2502736
4,0.6198668,0.1158573,0.2642758
5,0.535,0.2135989,0.2514011
6,0.4424481,0.3180988,0.2394531
7,0.3806397,0.3946892,0.2246711
8,0.4064752,0.3726085,0.2209164
9,0.4573206,0.3229634,0.219716
10,0.4971029,0.2840648,0.2188324
11,0.5117097,0.2752456,0.2130447
12,0.5583218,0.2213089,0.2203692
13,0.5741096,0.2035046,0.2223859
14,0.575841,0.2013129,0.2228461
15,0.5794543,0.1945818,0.2259639
16,0.5871105,0.1807594,0.23213
17,0.5953488,0.1642183,0.2404328
18,0.5566834,0.2054774,0.2378392
19,0.5107437,0.2551988,0.2340575
20,0.4761335,0.2935357,0.2303308
21,0.4897342,0.2728808,0.2373849
22,0.5005855,0.2570156,0.2423989
23,0.4822502,0.2808312,0.2369187
24,0.4490866,0.3282424,0.2226709
25,0.4615456,0.3217281,0.2167262
26,0.505621,0.2738833,0.2204958
27,0.5279809,0.2513342,0.220685
28,0.5231885,0.2628081,0.2140034
29,0.56078,0.2180462,0.2211739
30,0.5793261,0.1948858,0.2257881
31,0.5963068,0.1713738,0.2323194
32,0.6073142,0.1528941,0.2397917
33,0.5717034,0.1908396,0.237457
34,0.5322933,0.2313775,0.2363293
35,0.5073186,0.253977,0.2387043
36,0.4936707,0.2641302,0.242199
37,0.4846496,0.2703615,0.2449888
38,0.4643501,0.2940557,0.2415942
39,0.4683584,0.2872475,0.244394
40,0.4758886,0.2764134,0.247698
41,0.4698825,0.2841249,0.2459926
42,0.4852399,0.2622634,0.2524967
43,0.4296717,0.3381034,0.2322249
44,0.4597438,0.3014385,0.2388176
45,0.482175,0.2746396,0.2431854
46,0.4942561,0.2601856,0.2455582
47,0.4584224,0.3100707,0.2315069
48,0.4897606,0.2709084,0.239331
49,0.5125712,0.2409754,0.2464535
50,0.4893976,0.2710984,0.2395039
51,0.4757156,0.2888515,0.2354329
52,0.4504514,0.3252468,0.2243018
53,0.4540599,0.3297236,0.2162165
54,0.4784697,0.3106416,0.2108888
55,0.5044159,0.2890179,0.2065662
56,0.527767,0.2686371,0.2035959
57,0.5458018,0.2528878,0.2013104
58,0.5550725,0.2466526,0.1982749
59,0.5677903,0.2348931,0.1973166
60,0.5890434,0.2111381,0.1998185
61,0.5976509,0.2018996,0.2004495
62,0.6027225,0.1960388,0.2012387
63,0.6095206,0.1871117,0.2033677
64,0.6058578,0.1902717,0.2038705
65,0.5899836,0.2080624,0.201954
66,0.5955846,0.1993297,0.2050857
67,0.5957848,0.1971259,0.2070893
68,0.5860114,0.2071918,0.2067968
69,0.5864697,0.2045384,0.2089919
70,0.5713563,0.2215256,0.2071181
71,0.5853915,0.2023007,0.2123079
72,0.5815198,0.2051498,0.2133304
73,0.5834398,0.2003306,0.2162296
74,0.5923881,0.1858004,0.2218116
75,0.5799062,0.1972928,0.222801
76,0.5758186,0.1973201,0.2268613
77,0.5739406,0.193634,0.2324254
78,0.5749259,0.1851483,0.2399258
79,0.5702736,0.182456,0.2472704
80,0.5083721,0.2534205,0.2382074
81,0.4631276,0.3056966,0.2311758
82,0.4775019,0.2849152,0.237583
83,0.4888872,0.2700568,0.2410561
84,0.4894821,0.2701308,0.2403872
85,0.4964977,0.2613147,0.2421877
86,0.5031103,0.2519321,0.2449576
87,0.4957579,0.26034,0.2439021
88,0.4949097,0.2594889,0.2456014
89,0.493097,0.2593431,0.2475599
90,0.4488974,0.3178537,0.2332488
91,0.4390043,0.3365663,0.2244294
92,0.4578375,0.3231013,0.2190613
93,0.487242,0.2966585,0.2160996
94,0.5165066,0.2680959,0.2153974
95,0.5314242,0.255814,0.2127618
96,0.5387095,0.2519175,0.2093729
97,0.5528859,0.2379784,0.2091357
98,0.5625086,0.2285326,0.2089587
99,0.5567886,0.2378394,0.205372
100,0.5581329,0.2382615,0.2036057
101,0.5958642,0.1919113,0.2122245
102,0.6158311,0.1662361,0.2179328
103,0.6299444,0.1460787,0.2239769
104,0.6422291,0.1259612,0.2318098
105,0.6047581,0.1650014,0.2302406
106,0.5639195,0.2055376,0.2305429
107,0.516479,0.2553186,0.2282024
108,0.4728187,0.3059264,0.2212549
109,0.4707946,0.3111865,0.2180189
110,0.4913141,0.2918655,0.2168203
111,0.501084,0.2878588,0.2110573
112,0.5513411,0.2293127,0.2193462
113,0.5715614,0.2060266,0.222412
114,0.5831994,0.1913503,0.2254503
115,0.5752527,0.1992787,0.2254686
116,0.5498496,0.2280408,0.2221096
117,0.5363947,0.241951,0.2216542
118,0.5485106,0.2236754,0.227814
119,0.5509509,0.2173655,0.2316836
120,0.5460166,0.2198265,0.2341569
121,0.5291809,0.2371456,0.2336734
122,0.519719,0.245048,0.235233
123,0.5248784,0.2338874,0.2412341
124,0.5302032,0.2217176,0.2480793
125,0.5061707,0.2475363,0.2462929
126,0.4804463,0.2758794,0.2436743
127,0.4867559,0.262228,0.2510161
128,0.5059083,0.2306383,0.2634535
129,0.5080695,0.2206347,0.2712958
130,0.3452825,0.4413139,0.2134036
131,0.3933606,0.3892757,0.2173637
132,0.4608885,0.3200845,0.2190269
133,0.4914069,0.2949337,0.2136595
134,0.5221761,0.2659709,0.2118529
135,0.5447686,0.2441172,0.2111142
136,0.5534132,0.237852,0.2087348
137,0.5599017,0.2329176,0.2071807
138,0.5673438,0.2257199,0.2069363
139,0.5622303,0.2337513,0.2040183
140,0.5671379,0.2291299,0.2037323
141,0.5630671,0.2357509,0.201182
142,0.5601739,0.2413631,0.198463
143,0.5682158,0.2335739,0.1982102
144,0.5711561,0.2320559,0.196788
145,0.5999231,0.1977198,0.2023571
146,0.625563,0.166032,0.208405
147,0.62921,0.1601692,0.2106208
148,0.6217905,0.1661499,0.2120597
149,0.614275,0.1706292,0.2150957
150,0.6100398,0.1698087,0.2201516
151,0.6024281,0.1721018,0.2254701
152,0.584464,0.1863782,0.2291578
153,0.574286,0.1900596,0.2356544
154,0.5668945,0.1895164,0.243589
155,0.4836672,0.2882272,0.2281057
156,0.4673229,0.3055326,0.2271446
157,0.4636743,0.314577,0.2217487
158,0.47736,0.3060796,0.2165604
159,0.4993446,0.2878124,0.212843
160,0.5223715,0.2667488,0.2108797
161,0.5389107,0.2521348,0.2089545
162,0.542339,0.2530529,0.2046081
163,0.5845185,0.2027739,0.2127076
164,0.6067061,0.1754487,0.2178452
165,0.6216561,0.1552002,0.2231437
166,0.623967,0.1484061,0.2276269
167,0.630504,0.1338161,0.2356799
168,0.6389114,0.1144989,0.2465896
169,0.5717704,0.1875048,0.2407248
170,0.4976224,0.2667946,0.2355831
171,0.450428,0.317296,0.2322761
172,0.4807943,0.2716953,0.2475105
173,0.4931276,0.2514529,0.2554195
174,0.5164946,0.2148358,0.2686696
175,0.5397025,0.1759014,0.2843961
176,0.5573141,0.1423792,0.3003067
177,0.2658126,0.5477488,0.1864385
178,0.3662756,0.4195344,0.21419
179,0.4624037,0.3177468,0.2198495
180,0.5113747,0.2670584,0.2215669
181,0.5370679,0.2420952,0.2208369
